rank,objective_value,sharpe_ratio,total_return,max_drawdown,calmar_ratio,num_trades,win_rate,profit_factor,is_valid,regime_mult_Bull Trending,regime_mult_Bear Trending,regime_mult_Mean Reverting,regime_mult_High Volatility,regime_mult_Low Volatility,regime_mult_Breakout,regime_mult_Unknown,stop_loss_pct,take_profit_pct,max_position_size,vol_threshold_high_pct,vol_threshold_low_pct
1128,-1.6943447998810583,-1.6943447998810583,0.010163600325378441,-0.01232987424344963,0.41111149394090474,19,0.3684210526315789,1.6801524671863435,True,1.5999999999999999,0.8999999999999999,1.2,0.7,0.9,0.8999999999999999,0.2,0.1,0.15,0.2,75.0,25.0
1129,-1.6943447998810583,-1.6943447998810583,0.010163600325378441,-0.01232987424344963,0.41111149394090474,19,0.3684210526315789,1.6801524671863435,True,1.5999999999999999,0.8999999999999999,1.4,0.3,0.9,0.8999999999999999,0.1,0.1,0.15,0.2,75.0,25.0
1130,-1.6943447998810583,-1.6943447998810583,0.010163600325378441,-0.01232987424344963,0.41111149394090474,19,0.3684210526315789,1.6801524671863435,True,1.5999999999999999,0.8999999999999999,1.4,0.3,0.9,0.8999999999999999,0.2,0.1,0.15,0.2,75.0,25.0
1131,-1.6943447998810583,-1.6943447998810583,0.010163600325378441,-0.01232987424344963,0.41111149394090474,19,0.3684210526315789,1.6801524671863435,True,1.5999999999999999,0.8999999999999999,1.4,0.5,0.9,0.8999999999999999,0.1,0.1,0.15,0.2,75.0,25.0
1132,-1.6943447998810583,-1.6943447998810583,0.010163600325378441,-0.01232987424344963,0.41111149394090474,19,0.3684210526315789,1.6801524671863435,True,1.5999999999999999,0.8999999999999999,1.4,0.5,0.9,0.8999999999999999,0.2,0.1,0.15,0.2,75.0,25.0
1133,-1.6943447998810583,-1.6943447998810583,0.010163600325378441,-0.01232987424344963,0.41111149394090474,19,0.3684210526315789,1.6801524671863435,True,1.5999999999999999,0.8999999999999999,1.4,0.7,0.9,0.8999999999999999,0.1,0.1,0.15,0.2,75.0,25.0
1134,-1.6943447998810583,-1.6943447998810583,0.010163600325378441,-0.01232987424344963,0.41111149394090474,19,0.3684210526315789,1.6801524671863435,True,1.5999999999999999,0.8999999999999999,1.4,0.7,0.9,0.8999999999999999,0.2,0.1,0.15,0.2,75.0,25.0
1135,-1.7218623383590699,-1.7218623383590699,0.011219773111999398,-0.011282187310352973,0.4958470062785337,19,0.3684210526315789,1.8089310759941566,True,1.4,0.5,1.0,0.3,0.9,0.8999999999999999,0.1,0.1,0.15,0.2,75.0,25.0
1136,-1.7218623383590699,-1.7218623383590699,0.011219773111999398,-0.011282187310352973,0.4958470062785337,19,0.3684210526315789,1.8089310759941566,True,1.4,0.5,1.0,0.3,0.9,0.8999999999999999,0.2,0.1,0.15,0.2,75.0,25.0
1137,-1.7218623383590699,-1.7218623383590699,0.011219773111999398,-0.011282187310352973,0.4958470062785337,19,0.3684210526315789,1.8089310759941566,True,1.4,0.5,1.0,0.5,0.9,0.8999999999999999,0.1,0.1,0.15,0.2,75.0,25.0
1138,-1.7218623383590699,-1.7218623383590699,0.011219773111999398,-0.011282187310352973,0.4958470062785337,19,0.3684210526315789,1.8089310759941566,True,1.4,0.5,1.0,0.5,0.9,0.8999999999999999,0.2,0.1,0.15,0.2,75.0,25.0
1139,-1.7218623383590699,-1.7218623383590699,0.011219773111999398,-0.011282187310352973,0.4958470062785337,19,0.3684210526315789,1.8089310759941566,True,1.4,0.5,1.0,0.7,0.9,0.8999999999999999,0.1,0.1,0.15,0.2,75.0,25.0
1140,-1.7218623383590699,-1.7218623383590699,0.011219773111999398,-0.011282187310352973,0.4958470062785337,19,0.3684210526315789,1.8089310759941566,True,1.4,0.5,1.0,0.7,0.9,0.8999999999999999,0.2,0.1,0.15,0.2,75.0,25.0
1141,-1.7218623383590699,-1.7218623383590699,0.011219773111999398,-0.011282187310352973,0.4958470062785337,19,0.3684210526315789,1.8089310759941566,True,1.4,0.5,1.2,0.3,0.9,0.8999999999999999,0.1,0.1,0.15,0.2,75.0,25.0
1142,-1.7218623383590699,-1.7218623383590699,0.011219773111999398,-0.011282187310352973,0.4958470062785337,19,0.3684210526315789,1.8089310759941566,True,1.4,0.5,1.2,0.3,0.9,0.8999999999999999,0.2,0.1,0.15,0.2,75.0,25.0
1143,-1.7218623383590699,-1.7218623383590699,0.011219773111999398,-0.011282187310352973,0.4958470062785337,19,0.3684210526315789,1.8089310759941566,True,1.4,0.5,1.2,0.5,0.9,0.8999999999999999,0.1,0.1,0.15,0.2,75.0,25.0
1144,-1.7218623383590699,-1.7218623383590699,0.011219773111999398,-0.011282187310352973,0.4958470062785337,19,0.3684210526315789,1.8089310759941566,True,1.4,0.5,1.2,0.5,0.9,0.8999999999999999,0.2,0.1,0.15,0.2,75.0,25.0
1145,-1.7218623383590699,-1.7218623383590699,0.011219773111999398,-0.011282187310352973,0.4958470062785337,19,0.3684210526315789,1.8089310759941566,True,1.4,0.5,1.2,0.7,0.9,0.8999999999999999,0.1,0.1,0.15,0.2,75.0,25.0
1146,-1.7218623383590699,-1.7218623383590699,0.011219773111999398,-0.011282187310352973,0.4958470062785337,19,0.3684210526315789,1.8089310759941566,True,1.4,0.5,1.2,0.7,0.9,0.8999999999999999,0.2,0.1,0.15,0.2,75.0,25.0
1147,-1.7218623383590699,-1.7218623383590699,0.011219773111999398,-0.011282187310352973,0.4958470062785337,19,0.3684210526315789,1.8089310759941566,True,1.4,0.5,1.4,0.3,0.9,0.8999999999999999,0.1,0.1,0.15,0.2,75.0,25.0
1148,-1.7218623383590699,-1.7218623383590699,0.011219773111999398,-0.011282187310352973,0.4958470062785337,19,0.3684210526315789,1.8089310759941566,True,1.4,0.5,1.4,0.3,0.9,0.8999999999999999,0.2,0.1,0.15,0.2,75.0,25.0
1149,-1.7218623383590699,-1.7218623383590699,0.011219773111999398,-0.011282187310352973,0.4958470062785337,19,0.3684210526315789,1.8089310759941566,True,1.4,0.5,1.4,0.5,0.9,0.8999999999999999,0.1,0.1,0.15,0.2,75.0,25.0
1150,-1.7218623383590699,-1.7218623383590699,0.011219773111999398,-0.011282187310352973,0.4958470062785337,19,0.3684210526315789,1.8089310759941566,True,1.4,0.5,1.4,0.5,0.9,0.8999999999999999,0.2,0.1,0.15,0.2,75.0,25.0
1151,-1.7218623383590699,-1.7218623383590699,0.011219773111999398,-0.011282187310352973,0.4958470062785337,19,0.3684210526315789,1.8089310759941566,True,1.4,0.5,1.4,0.7,0.9,0.8999999999999999,0.1,0.1,0.15,0.2,75.0,25.0
1152,-1.7218623383590699,-1.7218623383590699,0.011219773111999398,-0.011282187310352973,0.4958470062785337,19,0.3684210526315789,1.8089310759941566,True,1.4,0.5,1.4,0.7,0.9,0.8999999999999999,0.2,0.1,0.15,0.2,75.0,25.0
1153,-1.7218623383590699,-1.7218623383590699,0.011219773111999398,-0.011282187310352973,0.4958470062785337,19,0.3684210526315789,1.8089310759941566,True,1.4,0.7,1.0,0.3,0.9,0.8999999999999999,0.1,0.1,0.15,0.2,75.0,25.0
1154,-1.7218623383590699,-1.7218623383590699,0.011219773111999398,-0.011282187310352973,0.4958470062785337,19,0.3684210526315789,1.8089310759941566,True,1.4,0.7,1.0,0.3,0.9,0.8999999999999999,0.2,0.1,0.15,0.2,75.0,25.0
1155,-1.7218623383590699,-1.7218623383590699,0.011219773111999398,-0.011282187310352973,0.4958470062785337,19,0.3684210526315789,1.8089310759941566,True,1.4,0.7,1.0,0.5,0.9,0.8999999999999999,0.1,0.1,0.15,0.2,75.0,25.0
1156,-1.7218623383590699,-1.7218623383590699,0.011219773111999398,-0.011282187310352973,0.4958470062785337,19,0.3684210526315789,1.8089310759941566,True,1.4,0.7,1.0,0.5,0.9,0.8999999999999999,0.2,0.1,0.15,0.2,75.0,25.0
1157,-1.7218623383590699,-1.7218623383590699,0.011219773111999398,-0.011282187310352973,0.4958470062785337,19,0.3684210526315789,1.8089310759941566,True,1.4,0.7,1.0,0.7,0.9,0.8999999999999999,0.1,0.1,0.15,0.2,75.0,25.0
1158,-1.7218623383590699,-1.7218623383590699,0.011219773111999398,-0.011282187310352973,0.4958470062785337,19,0.3684210526315789,1.8089310759941566,True,1.4,0.7,1.0,0.7,0.9,0.8999999999999999,0.2,0.1,0.15,0.2,75.0,25.0
1159,-1.7218623383590699,-1.7218623383590699,0.011219773111999398,-0.011282187310352973,0.4958470062785337,19,0.3684210526315789,1.8089310759941566,True,1.4,0.7,1.2,0.3,0.9,0.8999999999999999,0.1,0.1,0.15,0.2,75.0,25.0
1160,-1.7218623383590699,-1.7218623383590699,0.011219773111999398,-0.011282187310352973,0.4958470062785337,19,0.3684210526315789,1.8089310759941566,True,1.4,0.7,1.2,0.3,0.9,0.8999999999999999,0.2,0.1,0.15,0.2,75.0,25.0
1161,-1.7218623383590699,-1.7218623383590699,0.011219773111999398,-0.011282187310352973,0.4958470062785337,19,0.3684210526315789,1.8089310759941566,True,1.4,0.7,1.2,0.5,0.9,0.8999999999999999,0.1,0.1,0.15,0.2,75.0,25.0
1162,-1.7218623383590699,-1.7218623383590699,0.011219773111999398,-0.011282187310352973,0.4958470062785337,19,0.3684210526315789,1.8089310759941566,True,1.4,0.7,1.2,0.5,0.9,0.8999999999999999,0.2,0.1,0.15,0.2,75.0,25.0
1163,-1.7218623383590699,-1.7218623383590699,0.011219773111999398,-0.011282187310352973,0.4958470062785337,19,0.3684210526315789,1.8089310759941566,True,1.4,0.7,1.2,0.7,0.9,0.8999999999999999,0.1,0.1,0.15,0.2,75.0,25.0
1164,-1.7218623383590699,-1.7218623383590699,0.011219773111999398,-0.011282187310352973,0.4958470062785337,19,0.3684210526315789,1.8089310759941566,True,1.4,0.7,1.2,0.7,0.9,0.8999999999999999,0.2,0.1,0.15,0.2,75.0,25.0
1165,-1.7218623383590699,-1.7218623383590699,0.011219773111999398,-0.011282187310352973,0.4958470062785337,19,0.3684210526315789,1.8089310759941566,True,1.4,0.7,1.4,0.3,0.9,0.8999999999999999,0.1,0.1,0.15,0.2,75.0,25.0
1166,-1.7218623383590699,-1.7218623383590699,0.011219773111999398,-0.011282187310352973,0.4958470062785337,19,0.3684210526315789,1.8089310759941566,True,1.4,0.7,1.4,0.3,0.9,0.8999999999999999,0.2,0.1,0.15,0.2,75.0,25.0
1167,-1.7218623383590699,-1.7218623383590699,0.011219773111999398,-0.011282187310352973,0.4958470062785337,19,0.3684210526315789,1.8089310759941566,True,1.4,0.7,1.4,0.5,0.9,0.8999999999999999,0.1,0.1,0.15,0.2,75.0,25.0
1168,-1.7218623383590699,-1.7218623383590699,0.011219773111999398,-0.011282187310352973,0.4958470062785337,19,0.3684210526315789,1.8089310759941566,True,1.4,0.7,1.4,0.5,0.9,0.8999999999999999,0.2,0.1,0.15,0.2,75.0,25.0
1169,-1.7218623383590699,-1.7218623383590699,0.011219773111999398,-0.011282187310352973,0.4958470062785337,19,0.3684210526315789,1.8089310759941566,True,1.4,0.7,1.4,0.7,0.9,0.8999999999999999,0.1,0.1,0.15,0.2,75.0,25.0
1170,-1.7218623383590699,-1.7218623383590699,0.011219773111999398,-0.011282187310352973,0.4958470062785337,19,0.3684210526315789,1.8089310759941566,True,1.4,0.7,1.4,0.7,0.9,0.8999999999999999,0.2,0.1,0.15,0.2,75.0,25.0
1171,-1.7218623383590699,-1.7218623383590699,0.011219773111999398,-0.011282187310352973,0.4958470062785337,19,0.3684210526315789,1.8089310759941566,True,1.4,0.8999999999999999,1.0,0.3,0.9,0.8999999999999999,0.1,0.1,0.15,0.2,75.0,25.0
1172,-1.7218623383590699,-1.7218623383590699,0.011219773111999398,-0.011282187310352973,0.4958470062785337,19,0.3684210526315789,1.8089310759941566,True,1.4,0.8999999999999999,1.0,0.3,0.9,0.8999999999999999,0.2,0.1,0.15,0.2,75.0,25.0
1173,-1.7218623383590699,-1.7218623383590699,0.011219773111999398,-0.011282187310352973,0.4958470062785337,19,0.3684210526315789,1.8089310759941566,True,1.4,0.8999999999999999,1.0,0.5,0.9,0.8999999999999999,0.1,0.1,0.15,0.2,75.0,25.0
1174,-1.7218623383590699,-1.7218623383590699,0.011219773111999398,-0.011282187310352973,0.4958470062785337,19,0.3684210526315789,1.8089310759941566,True,1.4,0.8999999999999999,1.0,0.5,0.9,0.8999999999999999,0.2,0.1,0.15,0.2,75.0,25.0
1175,-1.7218623383590699,-1.7218623383590699,0.011219773111999398,-0.011282187310352973,0.4958470062785337,19,0.3684210526315789,1.8089310759941566,True,1.4,0.8999999999999999,1.0,0.7,0.9,0.8999999999999999,0.1,0.1,0.15,0.2,75.0,25.0
1176,-1.7218623383590699,-1.7218623383590699,0.011219773111999398,-0.011282187310352973,0.4958470062785337,19,0.3684210526315789,1.8089310759941566,True,1.4,0.8999999999999999,1.0,0.7,0.9,0.8999999999999999,0.2,0.1,0.15,0.2,75.0,25.0
1177,-1.7218623383590699,-1.7218623383590699,0.011219773111999398,-0.011282187310352973,0.4958470062785337,19,0.3684210526315789,1.8089310759941566,True,1.4,0.8999999999999999,1.2,0.3,0.9,0.8999999999999999,0.1,0.1,0.15,0.2,75.0,25.0
1178,-1.7218623383590699,-1.7218623383590699,0.011219773111999398,-0.011282187310352973,0.4958470062785337,19,0.3684210526315789,1.8089310759941566,True,1.4,0.8999999999999999,1.2,0.3,0.9,0.8999999999999999,0.2,0.1,0.15,0.2,75.0,25.0
1179,-1.7218623383590699,-1.7218623383590699,0.011219773111999398,-0.011282187310352973,0.4958470062785337,19,0.3684210526315789,1.8089310759941566,True,1.4,0.8999999999999999,1.2,0.5,0.9,0.8999999999999999,0.1,0.1,0.15,0.2,75.0,25.0
1180,-1.7218623383590699,-1.7218623383590699,0.011219773111999398,-0.011282187310352973,0.4958470062785337,19,0.3684210526315789,1.8089310759941566,True,1.4,0.8999999999999999,1.2,0.5,0.9,0.8999999999999999,0.2,0.1,0.15,0.2,75.0,25.0
1181,-1.7218623383590699,-1.7218623383590699,0.011219773111999398,-0.011282187310352973,0.4958470062785337,19,0.3684210526315789,1.8089310759941566,True,1.4,0.8999999999999999,1.2,0.7,0.9,0.8999999999999999,0.1,0.1,0.15,0.2,75.0,25.0
1182,-1.7218623383590699,-1.7218623383590699,0.011219773111999398,-0.011282187310352973,0.4958470062785337,19,0.3684210526315789,1.8089310759941566,True,1.4,0.8999999999999999,1.2,0.7,0.9,0.8999999999999999,0.2,0.1,0.15,0.2,75.0,25.0
1183,-1.7218623383590699,-1.7218623383590699,0.011219773111999398,-0.011282187310352973,0.4958470062785337,19,0.3684210526315789,1.8089310759941566,True,1.4,0.8999999999999999,1.4,0.3,0.9,0.8999999999999999,0.1,0.1,0.15,0.2,75.0,25.0
1184,-1.7218623383590699,-1.7218623383590699,0.011219773111999398,-0.011282187310352973,0.4958470062785337,19,0.3684210526315789,1.8089310759941566,True,1.4,0.8999999999999999,1.4,0.3,0.9,0.8999999999999999,0.2,0.1,0.15,0.2,75.0,25.0
1185,-1.7218623383590699,-1.7218623383590699,0.011219773111999398,-0.011282187310352973,0.4958470062785337,19,0.3684210526315789,1.8089310759941566,True,1.4,0.8999999999999999,1.4,0.5,0.9,0.8999999999999999,0.1,0.1,0.15,0.2,75.0,25.0
1186,-1.7218623383590699,-1.7218623383590699,0.011219773111999398,-0.011282187310352973,0.4958470062785337,19,0.3684210526315789,1.8089310759941566,True,1.4,0.8999999999999999,1.4,0.5,0.9,0.8999999999999999,0.2,0.1,0.15,0.2,75.0,25.0
1187,-1.7218623383590699,-1.7218623383590699,0.011219773111999398,-0.011282187310352973,0.4958470062785337,19,0.3684210526315789,1.8089310759941566,True,1.4,0.8999999999999999,1.4,0.7,0.9,0.8999999999999999,0.1,0.1,0.15,0.2,75.0,25.0
1188,-1.7218623383590699,-1.7218623383590699,0.011219773111999398,-0.011282187310352973,0.4958470062785337,19,0.3684210526315789,1.8089310759941566,True,1.4,0.8999999999999999,1.4,0.7,0.9,0.8999999999999999,0.2,0.1,0.15,0.2,75.0,25.0
1189,-1.7373044724640416,-1.7373044724640416,0.012011902701965393,-0.010496422110530337,0.5704823107685728,19,0.3684210526315789,1.9192601961929197,True,1.2,0.5,1.0,0.3,0.9,0.8999999999999999,0.1,0.1,0.15,0.2,75.0,25.0
1190,-1.7373044724640416,-1.7373044724640416,0.012011902701965393,-0.010496422110530337,0.5704823107685728,19,0.3684210526315789,1.9192601961929197,True,1.2,0.5,1.0,0.3,0.9,0.8999999999999999,0.2,0.1,0.15,0.2,75.0,25.0
1191,-1.7373044724640416,-1.7373044724640416,0.012011902701965393,-0.010496422110530337,0.5704823107685728,19,0.3684210526315789,1.9192601961929197,True,1.2,0.5,1.0,0.5,0.9,0.8999999999999999,0.1,0.1,0.15,0.2,75.0,25.0
1192,-1.7373044724640416,-1.7373044724640416,0.012011902701965393,-0.010496422110530337,0.5704823107685728,19,0.3684210526315789,1.9192601961929197,True,1.2,0.5,1.0,0.5,0.9,0.8999999999999999,0.2,0.1,0.15,0.2,75.0,25.0
1193,-1.7373044724640416,-1.7373044724640416,0.012011902701965393,-0.010496422110530337,0.5704823107685728,19,0.3684210526315789,1.9192601961929197,True,1.2,0.5,1.0,0.7,0.9,0.8999999999999999,0.1,0.1,0.15,0.2,75.0,25.0
1194,-1.7373044724640416,-1.7373044724640416,0.012011902701965393,-0.010496422110530337,0.5704823107685728,19,0.3684210526315789,1.9192601961929197,True,1.2,0.5,1.0,0.7,0.9,0.8999999999999999,0.2,0.1,0.15,0.2,75.0,25.0
1195,-1.7373044724640416,-1.7373044724640416,0.012011902701965393,-0.010496422110530337,0.5704823107685728,19,0.3684210526315789,1.9192601961929197,True,1.2,0.5,1.2,0.3,0.9,0.8999999999999999,0.1,0.1,0.15,0.2,75.0,25.0
1196,-1.7373044724640416,-1.7373044724640416,0.012011902701965393,-0.010496422110530337,0.5704823107685728,19,0.3684210526315789,1.9192601961929197,True,1.2,0.5,1.2,0.3,0.9,0.8999999999999999,0.2,0.1,0.15,0.2,75.0,25.0
1197,-1.7373044724640416,-1.7373044724640416,0.012011902701965393,-0.010496422110530337,0.5704823107685728,19,0.3684210526315789,1.9192601961929197,True,1.2,0.5,1.2,0.5,0.9,0.8999999999999999,0.1,0.1,0.15,0.2,75.0,25.0
1198,-1.7373044724640416,-1.7373044724640416,0.012011902701965393,-0.010496422110530337,0.5704823107685728,19,0.3684210526315789,1.9192601961929197,True,1.2,0.5,1.2,0.5,0.9,0.8999999999999999,0.2,0.1,0.15,0.2,75.0,25.0
1199,-1.7373044724640416,-1.7373044724640416,0.012011902701965393,-0.010496422110530337,0.5704823107685728,19,0.3684210526315789,1.9192601961929197,True,1.2,0.5,1.2,0.7,0.9,0.8999999999999999,0.1,0.1,0.15,0.2,75.0,25.0
1200,-1.7373044724640416,-1.7373044724640416,0.012011902701965393,-0.010496422110530337,0.5704823107685728,19,0.3684210526315789,1.9192601961929197,True,1.2,0.5,1.2,0.7,0.9,0.8999999999999999,0.2,0.1,0.15,0.2,75.0,25.0
1201,-1.7373044724640416,-1.7373044724640416,0.012011902701965393,-0.010496422110530337,0.5704823107685728,19,0.3684210526315789,1.9192601961929197,True,1.2,0.5,1.4,0.3,0.9,0.8999999999999999,0.1,0.1,0.15,0.2,75.0,25.0
1202,-1.7373044724640416,-1.7373044724640416,0.012011902701965393,-0.010496422110530337,0.5704823107685728,19,0.3684210526315789,1.9192601961929197,True,1.2,0.5,1.4,0.3,0.9,0.8999999999999999,0.2,0.1,0.15,0.2,75.0,25.0
1203,-1.7373044724640416,-1.7373044724640416,0.012011902701965393,-0.010496422110530337,0.5704823107685728,19,0.3684210526315789,1.9192601961929197,True,1.2,0.5,1.4,0.5,0.9,0.8999999999999999,0.1,0.1,0.15,0.2,75.0,25.0
1204,-1.7373044724640416,-1.7373044724640416,0.012011902701965393,-0.010496422110530337,0.5704823107685728,19,0.3684210526315789,1.9192601961929197,True,1.2,0.5,1.4,0.5,0.9,0.8999999999999999,0.2,0.1,0.15,0.2,75.0,25.0
1205,-1.7373044724640416,-1.7373044724640416,0.012011902701965393,-0.010496422110530337,0.5704823107685728,19,0.3684210526315789,1.9192601961929197,True,1.2,0.5,1.4,0.7,0.9,0.8999999999999999,0.1,0.1,0.15,0.2,75.0,25.0
1206,-1.7373044724640416,-1.7373044724640416,0.012011902701965393,-0.010496422110530337,0.5704823107685728,19,0.3684210526315789,1.9192601961929197,True,1.2,0.5,1.4,0.7,0.9,0.8999999999999999,0.2,0.1,0.15,0.2,75.0,25.0
1207,-1.7373044724640416,-1.7373044724640416,0.012011902701965393,-0.010496422110530337,0.5704823107685728,19,0.3684210526315789,1.9192601961929197,True,1.2,0.7,1.0,0.3,0.9,0.8999999999999999,0.1,0.1,0.15,0.2,75.0,25.0
1208,-1.7373044724640416,-1.7373044724640416,0.012011902701965393,-0.010496422110530337,0.5704823107685728,19,0.3684210526315789,1.9192601961929197,True,1.2,0.7,1.0,0.3,0.9,0.8999999999999999,0.2,0.1,0.15,0.2,75.0,25.0
1209,-1.7373044724640416,-1.7373044724640416,0.012011902701965393,-0.010496422110530337,0.5704823107685728,19,0.3684210526315789,1.9192601961929197,True,1.2,0.7,1.0,0.5,0.9,0.8999999999999999,0.1,0.1,0.15,0.2,75.0,25.0
1210,-1.7373044724640416,-1.7373044724640416,0.012011902701965393,-0.010496422110530337,0.5704823107685728,19,0.3684210526315789,1.9192601961929197,True,1.2,0.7,1.0,0.5,0.9,0.8999999999999999,0.2,0.1,0.15,0.2,75.0,25.0
1211,-1.7373044724640416,-1.7373044724640416,0.012011902701965393,-0.010496422110530337,0.5704823107685728,19,0.3684210526315789,1.9192601961929197,True,1.2,0.7,1.0,0.7,0.9,0.8999999999999999,0.1,0.1,0.15,0.2,75.0,25.0
1212,-1.7373044724640416,-1.7373044724640416,0.012011902701965393,-0.010496422110530337,0.5704823107685728,19,0.3684210526315789,1.9192601961929197,True,1.2,0.7,1.0,0.7,0.9,0.8999999999999999,0.2,0.1,0.15,0.2,75.0,25.0
1213,-1.7373044724640416,-1.7373044724640416,0.012011902701965393,-0.010496422110530337,0.5704823107685728,19,0.3684210526315789,1.9192601961929197,True,1.2,0.7,1.2,0.3,0.9,0.8999999999999999,0.1,0.1,0.15,0.2,75.0,25.0
1214,-1.7373044724640416,-1.7373044724640416,0.012011902701965393,-0.010496422110530337,0.5704823107685728,19,0.3684210526315789,1.9192601961929197,True,1.2,0.7,1.2,0.3,0.9,0.8999999999999999,0.2,0.1,0.15,0.2,75.0,25.0
1215,-1.7373044724640416,-1.7373044724640416,0.012011902701965393,-0.010496422110530337,0.5704823107685728,19,0.3684210526315789,1.9192601961929197,True,1.2,0.7,1.2,0.5,0.9,0.8999999999999999,0.1,0.1,0.15,0.2,75.0,25.0
1216,-1.7373044724640416,-1.7373044724640416,0.012011902701965393,-0.010496422110530337,0.5704823107685728,19,0.3684210526315789,1.9192601961929197,True,1.2,0.7,1.2,0.5,0.9,0.8999999999999999,0.2,0.1,0.15,0.2,75.0,25.0
1217,-1.7373044724640416,-1.7373044724640416,0.012011902701965393,-0.010496422110530337,0.5704823107685728,19,0.3684210526315789,1.9192601961929197,True,1.2,0.7,1.2,0.7,0.9,0.8999999999999999,0.1,0.1,0.15,0.2,75.0,25.0
1218,-1.7373044724640416,-1.7373044724640416,0.012011902701965393,-0.010496422110530337,0.5704823107685728,19,0.3684210526315789,1.9192601961929197,True,1.2,0.7,1.2,0.7,0.9,0.8999999999999999,0.2,0.1,0.15,0.2,75.0,25.0
1219,-1.7373044724640416,-1.7373044724640416,0.012011902701965393,-0.010496422110530337,0.5704823107685728,19,0.3684210526315789,1.9192601961929197,True,1.2,0.7,1.4,0.3,0.9,0.8999999999999999,0.1,0.1,0.15,0.2,75.0,25.0
1220,-1.7373044724640416,-1.7373044724640416,0.012011902701965393,-0.010496422110530337,0.5704823107685728,19,0.3684210526315789,1.9192601961929197,True,1.2,0.7,1.4,0.3,0.9,0.8999999999999999,0.2,0.1,0.15,0.2,75.0,25.0
1221,-1.7373044724640416,-1.7373044724640416,0.012011902701965393,-0.010496422110530337,0.5704823107685728,19,0.3684210526315789,1.9192601961929197,True,1.2,0.7,1.4,0.5,0.9,0.8999999999999999,0.1,0.1,0.15,0.2,75.0,25.0
1222,-1.7373044724640416,-1.7373044724640416,0.012011902701965393,-0.010496422110530337,0.5704823107685728,19,0.3684210526315789,1.9192601961929197,True,1.2,0.7,1.4,0.5,0.9,0.8999999999999999,0.2,0.1,0.15,0.2,75.0,25.0
1223,-1.7373044724640416,-1.7373044724640416,0.012011902701965393,-0.010496422110530337,0.5704823107685728,19,0.3684210526315789,1.9192601961929197,True,1.2,0.7,1.4,0.7,0.9,0.8999999999999999,0.1,0.1,0.15,0.2,75.0,25.0
1224,-1.7373044724640416,-1.7373044724640416,0.012011902701965393,-0.010496422110530337,0.5704823107685728,19,0.3684210526315789,1.9192601961929197,True,1.2,0.7,1.4,0.7,0.9,0.8999999999999999,0.2,0.1,0.15,0.2,75.0,25.0
1225,-1.7373044724640416,-1.7373044724640416,0.012011902701965393,-0.010496422110530337,0.5704823107685728,19,0.3684210526315789,1.9192601961929197,True,1.2,0.8999999999999999,1.0,0.3,0.9,0.8999999999999999,0.1,0.1,0.15,0.2,75.0,25.0
1226,-1.7373044724640416,-1.7373044724640416,0.012011902701965393,-0.010496422110530337,0.5704823107685728,19,0.3684210526315789,1.9192601961929197,True,1.2,0.8999999999999999,1.0,0.3,0.9,0.8999999999999999,0.2,0.1,0.15,0.2,75.0,25.0
1227,-1.7373044724640416,-1.7373044724640416,0.012011902701965393,-0.010496422110530337,0.5704823107685728,19,0.3684210526315789,1.9192601961929197,True,1.2,0.8999999999999999,1.0,0.5,0.9,0.8999999999999999,0.1,0.1,0.15,0.2,75.0,25.0
1228,-1.7373044724640416,-1.7373044724640416,0.012011902701965393,-0.010496422110530337,0.5704823107685728,19,0.3684210526315789,1.9192601961929197,True,1.2,0.8999999999999999,1.0,0.5,0.9,0.8999999999999999,0.2,0.1,0.15,0.2,75.0,25.0
1229,-1.7373044724640416,-1.7373044724640416,0.012011902701965393,-0.010496422110530337,0.5704823107685728,19,0.3684210526315789,1.9192601961929197,True,1.2,0.8999999999999999,1.0,0.7,0.9,0.8999999999999999,0.1,0.1,0.15,0.2,75.0,25.0
1230,-1.7373044724640416,-1.7373044724640416,0.012011902701965393,-0.010496422110530337,0.5704823107685728,19,0.3684210526315789,1.9192601961929197,True,1.2,0.8999999999999999,1.0,0.7,0.9,0.8999999999999999,0.2,0.1,0.15,0.2,75.0,25.0
1231,-1.7373044724640416,-1.7373044724640416,0.012011902701965393,-0.010496422110530337,0.5704823107685728,19,0.3684210526315789,1.9192601961929197,True,1.2,0.8999999999999999,1.2,0.3,0.9,0.8999999999999999,0.1,0.1,0.15,0.2,75.0,25.0
1232,-1.7373044724640416,-1.7373044724640416,0.012011902701965393,-0.010496422110530337,0.5704823107685728,19,0.3684210526315789,1.9192601961929197,True,1.2,0.8999999999999999,1.2,0.3,0.9,0.8999999999999999,0.2,0.1,0.15,0.2,75.0,25.0
1233,-1.7373044724640416,-1.7373044724640416,0.012011902701965393,-0.010496422110530337,0.5704823107685728,19,0.3684210526315789,1.9192601961929197,True,1.2,0.8999999999999999,1.2,0.5,0.9,0.8999999999999999,0.1,0.1,0.15,0.2,75.0,25.0
1234,-1.7373044724640416,-1.7373044724640416,0.012011902701965393,-0.010496422110530337,0.5704823107685728,19,0.3684210526315789,1.9192601961929197,True,1.2,0.8999999999999999,1.2,0.5,0.9,0.8999999999999999,0.2,0.1,0.15,0.2,75.0,25.0
